Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
64,38,40,187,2,1.0,3,0,0,0,0,0,0
52,26,79,183,3,0.8,1,1,0,0,0,0,0
54,28,30,483,4,0.7,2,0,0,0,0,1,0
40,14,150,397,1,2.6,3,0,1,0,0,1,0
30,5,150,171,2,5.0,1,0,0,0,0,0,0
55,30,82,601,4,3.8,2,0,0,0,0,1,0
39,13,50,183,2,2.4,2,0,0,0,0,0,0
55,30,64,391,2,1.9,2,0,0,0,0,0,0
28,4,129,236,1,1.5,1,0,0,0,0,0,1
44,18,68,524,4,2.9,1,0,0,1,0,0,0
46,21,30,112,1,1.4,3,1,0,1,0,0,0
61,36,48,553,3,1.5,1,0,0,0,0,0,1
61,36,130,301,1,1.3,1,1,0,0,0,0,0
45,20,40,141,1,0.5,3,0,0,1,0,1,0
38,14,105,205,2,1.9,1,0,0,0,0,1,0
29,3,41,139,4,0.2,1,0,0,0,0,1,0
52,28,150,148,3,5.0,3,1,1,0,0,1,0
38,14,80,167,2,2.7,1,0,0,0,0,1,0
28,3,134,0,2,3.1,1,0,0,0,0,1,0
34,9,49,553,1,2.5,3,0,0,0,0,0,0
35,9,63,112,2,1.8,1,0,0,0,0,1,0
46,22,70,212,4,1.9,1,1,0,0,0,0,1
63,37,32,477,3,0.7,2,1,0,0,0,0,0
33,9,14,394,3,0.9,3,1,0,0,0,0,0
38,14,111,342,2,5.0,1,1,0,0,0,0,0
53,27,38,203,4,2.8,2,1,0,1,0,1,0
28,2,121,341,2,2.0,1,1,0,0,0,1,0
44,18,90,483,4,2.6,3,0,0,0,0,1,0
58,31,150,153,2,5.0,2,0,1,0,0,1,0
38,14,20,194,4,0.4,2,1,0,0,0,1,1
48,24,61,229,2,1.7,1,1,0,0,0,0,1
33,7,43,233,4,0.8,1,0,0,0,0,0,0
66,42,39,270,1,1.9,2,0,0,0,0,1,1
59,34,60,250,4,2.1,1,1,0,0,0,1,1
40,15,63,164,3,3.0,1,0,0,1,0,1,0
36,11,8,148,4,0.2,3,1,0,0,0,0,1
62,38,52,483,4,1.3,2,0,0,0,0,1,1
51,27,92,337,4,3.0,1,0,1,0,1,1,1
58,32,111,569,2,1.4,1,1,0,0,0,1,0
52,26,71,318,1,1.4,3,0,0,0,0,0,0
41,16,25,325,2,0.1,2,1,0,1,0,0,0
31,5,34,156,1,1.9,3,1,0,0,0,1,0
28,3,74,601,3,2.6,3,0,0,0,0,0,0
57,31,120,483,2,2.0,1,0,0,0,0,0,1
61,37,50,198,4,1.3,2,0,0,0,0,0,1
60,36,10,337,2,1.0,1,0,0,0,0,1,1
56,29,45,329,4,2.5,2,1,0,0,0,1,0
49,23,29,169,4,1.8,1,0,0,0,0,1,1
63,37,145,553,2,5.0,1,0,0,0,0,1,0
49,23,100,535,2,5.0,1,0,0,0,0,0,0
49,25,24,155,3,0.4,1,0,0,0,0,1,0
32,8,60,100,1,1.2,1,0,0,0,0,1,1
26,1,50,483,4,0.6,2,0,0,0,0,0,0
27,1,43,383,3,1.1,2,0,0,0,0,0,0
57,31,79,178,3,4.4,1,0,0,0,0,0,1
29,5,44,422,3,0.1,2,0,0,0,0,1,1
56,30,31,400,4,1.5,3,0,0,0,0,1,0
59,35,14,565,2,1.0,1,1,0,0,0,1,0
53,28,19,577,4,0.8,1,1,0,0,0,0,1
54,29,111,257,1,1.1,2,0,1,0,0,1,0
56,30,90,166,1,1.9,2,0,0,0,0,1,0
50,25,21,129,2,0.7,3,1,0,0,0,0,0
51,25,104,162,1,4.2,2,0,1,0,0,1,0
53,27,75,277,1,1.9,2,0,0,0,0,1,0
37,12,150,318,2,5.0,1,1,0,0,0,1,1
32,7,98,308,1,4.2,1,1,1,1,1,0,0
49,23,41,229,4,0.1,1,1,0,0,0,1,0
34,8,150,569,2,2.2,2,1,1,0,0,1,0
54,30,79,175,4,1.6,2,0,0,0,0,1,0
64,39,24,366,4,0.6,2,0,0,0,0,0,0
58,34,90,321,1,3.6,2,0,1,0,0,0,0
25,-1,39,601,3,2.4,2,0,0,0,0,1,0
50,25,9,159,2,0.0,1,0,0,1,0,0,0
38,13,15,461,2,0.1,2,1,0,0,0,1,0
48,24,80,174,1,2.7,1,0,0,0,0,1,0
41,15,63,226,1,0.7,3,1,0,0,0,0,1
32,8,20,496,1,0.5,3,1,0,0,0,1,0
46,22,43,196,2,2.1,3,0,0,1,1,1,1
39,15,65,162,1,1.5,3,0,0,0,0,0,0
39,15,91,151,2,1.7,2,1,0,0,0,0,0
63,39,53,208,1,0.8,1,0,0,0,0,0,0
58,32,110,508,3,1.7,2,0,0,0,0,0,0
28,4,82,305,3,1.5,1,1,0,0,0,1,0
36,11,23,0,4,0.2,3,0,0,0,0,1,0
43,19,150,270,2,5.0,1,0,0,0,0,1,0
36,12,88,569,2,2.7,1,0,0,0,0,1,0
44,18,71,524,2,0.8,3,0,0,0,0,1,0
31,5,150,601,1,2.9,3,1,1,1,0,0,0
45,21,39,297,2,2.1,3,1,0,0,0,0,1
39,13,94,164,1,1.5,3,0,0,0,0,0,1
43,16,25,0,3,1.0,2,0,0,0,0,1,0
40,15,10,205,2,0.0,3,1,0,0,0,1,0
30,5,42,565,1,1.0,1,1,0,0,0,0,0
58,33,142,0,2,3.9,1,0,0,0,0,0,1
46,21,34,415,2,1.3,1,0,0,0,0,1,0
35,10,139,400,1,4.6,1,0,0,0,0,0,0
30,4,150,245,2,4.5,1,1,0,0,0,1,0
34,8,40,183,2,2.0,3,1,0,0,0,0,0
62,32,33,151,1,1.5,3,1,0,0,0,1,1
58,34,80,329,2,1.6,1,0,0,0,0,1,1
45,18,10,318,3,0.6666666666666666,2,1,0,0,0,1,0
42,16,41,164,3,0.5,3,0,0,0,0,1,0
60,36,30,118,4,1.3,1,1,0,0,0,1,1
55,29,78,229,1,0.8,3,1,0,0,0,1,0
45,21,150,106,1,5.0,1,0,0,0,0,0,1
52,27,23,397,1,0.4,3,0,0,0,0,0,0
31,7,149,178,1,5.0,1,0,0,0,0,0,0
60,34,25,275,4,0.7,3,0,0,0,0,1,0
33,9,42,134,1,2.1,3,0,0,0,0,1,0
37,11,71,209,1,2.5,1,1,0,0,0,1,1
59,34,114,0,3,4.2,2,0,1,0,0,1,0
51,26,70,582,1,2.8,2,0,0,0,0,1,1
47,23,149,0,4,5.0,1,0,1,0,0,0,1
60,33,55,157,4,2.5,2,0,0,0,0,1,0
61,36,29,272,1,1.3,1,0,0,0,0,0,0
64,40,123,364,1,3.8,1,0,0,0,0,1,1
46,20,150,421,1,5.0,3,1,1,0,1,1,1
31,7,8,0,4,0.7,2,0,0,0,0,0,0
57,32,69,308,4,0.7,1,1,0,0,0,0,0
48,23,150,310,4,5.0,3,1,1,0,0,0,0
48,23,79,194,1,0.2,2,0,0,0,0,0,0
35,10,105,397,1,4.6,1,0,0,0,0,0,0
33,8,39,83,3,2.3,1,0,0,0,0,0,0
47,23,150,0,1,5.0,1,0,0,0,0,0,0
46,20,9,280,1,0.2,1,0,0,0,0,1,0
44,20,71,0,4,2.0,3,0,0,0,0,0,1
42,18,51,167,3,2.1,3,0,0,0,0,0,0
50,24,32,419,1,1.4,3,1,0,0,0,0,0
52,26,150,449,4,4.3,1,0,1,0,1,1,1
53,27,60,119,1,0.2,1,0,0,0,0,1,0
37,10,35,297,4,1.0,2,0,0,0,0,0,0
64,40,41,565,4,1.2,2,0,0,0,0,1,0
46,22,73,216,2,1.7,1,1,0,0,0,1,0
57,33,49,565,4,1.5,1,1,0,1,1,1,1
61,35,79,194,2,2.0,1,1,0,0,0,1,1
42,18,120,164,2,5.0,1,0,0,1,0,0,0
40,16,60,394,2,3.2,1,0,0,0,0,0,0
33,8,78,589,3,0.6,2,0,0,0,0,1,0
50,26,40,131,4,1.1,2,1,0,0,0,0,0
52,26,110,394,2,5.0,3,1,1,1,1,1,0
35,11,150,464,4,5.0,3,0,1,1,0,0,0
57,32,68,342,4,0.7,1,1,0,0,0,1,1
56,31,49,325,2,1.6,3,1,0,0,0,1,0
44,20,65,318,2,2.5,1,0,0,0,0,1,0
23,-3,55,352,3,2.4,2,1,0,0,0,1,0
33,8,62,464,3,2.3,1,1,0,0,0,0,1
48,22,150,483,1,0.0,1,0,0,0,0,0,0
45,18,42,227,3,2.5,2,0,0,0,0,0,0
54,28,39,461,4,0.7,2,0,0,0,0,1,0
42,17,111,366,3,3.0,1,0,1,1,1,0,1
47,21,82,224,3,2.1,1,0,0,0,0,0,0
61,36,108,524,4,3.4,2,0,0,0,0,1,0
53,27,59,185,2,0.8,3,0,0,0,0,1,0
56,30,61,496,3,2.5,1,1,0,0,0,1,0
33,6,78,422,4,2.0,2,0,0,1,0,1,0
44,18,18,524,2,0.1,3,0,0,0,0,1,0
63,37,113,0,4,1.7,3,0,0,0,0,1,1
47,20,62,297,1,2.6666666666666665,2,0,0,0,0,1,0
50,24,81,601,1,4.9,1,1,0,0,0,1,0
49,25,13,581,3,0.4,1,1,0,0,0,1,0
34,9,75,277,1,2.8,1,1,0,0,0,0,0
40,14,33,483,2,0.8,3,1,0,0,0,1,0
38,13,150,524,1,4.1,1,0,0,0,0,1,0
51,26,69,280,3,2.0,2,0,0,0,0,1,0
28,4,45,553,1,1.0,3,0,0,0,0,1,0
52,26,59,181,3,3.0,2,0,0,0,0,1,0
39,13,81,358,2,2.8,1,0,0,0,0,1,0
29,5,133,329,1,5.0,1,1,0,0,0,1,0
54,29,81,341,2,0.0,3,0,0,0,0,1,0
63,38,14,175,4,0.4,2,1,0,0,0,1,1
40,14,28,230,2,0.8,3,0,0,0,0,0,0
36,12,93,198,2,2.2,1,0,0,0,0,1,0
45,20,150,184,3,2.6,3,1,1,0,0,0,0
61,37,150,104,1,2.9,1,0,0,0,0,1,0
26,0,150,174,2,5.0,1,0,0,0,0,0,0
33,8,68,275,4,1.3,1,0,0,0,0,1,0
64,40,52,226,2,1.1,1,1,0,0,0,0,0
43,17,51,553,1,0.7,3,0,0,0,0,0,0
24,0,44,466,4,1.6,1,1,0,0,0,1,0
30,5,121,408,2,3.1,1,1,0,0,0,1,0
60,36,49,204,4,2.2,1,1,0,1,0,1,0
50,26,42,78,2,1.0,3,1,0,1,0,1,0
40,15,144,123,1,4.1,1,0,0,0,0,0,0
31,6,72,199,1,2.6,2,0,0,0,0,1,0
30,4,44,366,1,1.5,1,1,0,0,0,0,0
60,35,43,635,3,0.9,3,1,0,0,0,0,0
39,14,74,144,1,0.1,2,1,0,1,0,1,0
66,41,145,95,1,2.5,1,0,0,0,0,1,0
65,41,150,224,2,2.1,1,0,0,0,0,0,0
54,28,78,278,4,4.9,1,0,0,0,0,0,0
54,29,150,400,1,2.4,2,1,1,0,0,1,0
35,9,105,167,2,4.5,3,0,0,0,0,0,0
32,7,100,612,3,0.6,2,0,0,0,0,1,0
63,39,58,149,1,0.0,2,0,0,0,0,1,0
60,35,113,406,1,0.9,1,1,0,0,0,1,0
43,18,10,249,2,0.1,2,0,0,1,0,0,1
59,33,142,181,2,2.7,1,0,0,0,0,0,0
62,37,128,464,1,2.5,1,0,0,0,0,0,0
30,5,131,116,3,0.5,3,0,1,0,0,0,0
54,30,88,174,4,1.0,2,1,0,0,0,1,0
30,6,101,461,2,0.6,1,0,0,0,0,1,0
31,1,70,236,2,1.75,3,0,0,0,1,1,1
44,20,122,102,1,0.3,1,0,0,1,0,1,0
32,8,70,116,3,1.5,1,0,0,0,0,1,0
63,38,148,257,2,4.3,3,0,1,0,0,1,0
57,32,43,352,2,2.1,3,1,0,0,0,1,0
60,30,31,226,1,1.5,3,0,0,0,0,1,0
37,11,35,344,2,0.8,3,0,0,0,0,0,0
53,27,81,168,4,2.6,3,0,0,0,0,1,0
51,25,19,103,1,1.4,3,1,0,0,0,0,0
30,5,98,342,4,1.8,3,1,0,1,1,1,1
28,2,101,0,4,2.1,3,0,0,0,0,1,0
50,24,81,231,2,0.4,3,0,0,0,0,0,0
52,27,135,452,1,0.6,1,1,0,0,0,1,0
56,30,34,342,2,0.7,2,0,0,0,0,1,0
40,16,104,249,1,3.4,1,1,0,0,0,0,0
64,38,29,461,3,0.7,2,0,0,0,0,1,0
61,36,119,509,2,5.0,2,0,1,0,0,1,0
46,20,82,0,2,1.7,2,0,0,0,0,1,1
55,29,62,466,1,0.2,1,0,0,0,0,1,0
45,19,85,601,3,2.1,1,0,0,0,0,1,1
40,15,8,327,2,0.1,2,0,0,0,0,0,0
63,37,78,341,4,1.7,3,0,0,0,0,1,0
57,32,44,164,3,0.5,2,0,0,0,0,1,0
38,14,122,422,2,5.0,1,0,0,0,0,1,1
37,11,22,174,3,0.1,2,1,0,0,0,0,0
31,5,39,270,4,2.2,2,0,0,0,0,1,1
50,26,55,565,1,1.6,2,0,0,0,0,1,0
42,18,144,171,2,5.0,1,1,0,0,0,0,0
51,27,71,297,1,2.6,2,0,0,0,0,0,1
38,13,150,101,2,3.0,1,0,0,0,0,1,0
53,26,22,305,1,0.5,2,1,0,0,0,1,0
43,17,150,213,1,2.4,1,0,0,0,0,1,0
35,9,131,466,3,0.3,3,0,1,0,1,1,1
49,24,75,336,1,2.8,2,1,0,0,0,0,1
28,4,69,565,3,0.7,2,1,0,0,0,0,0
51,27,39,366,2,0.8,1,0,0,0,0,0,0
39,14,34,0,4,1.7,1,0,0,0,0,1,1
31,7,32,582,1,1.7,1,0,0,0,0,1,0
44,18,129,342,1,5.0,1,0,0,0,0,1,0
46,20,150,432,3,5.0,1,1,1,0,0,0,1
42,18,54,466,1,1.8,1,0,0,0,0,1,0
41,17,34,325,1,2.0,2,0,0,0,0,0,0
23,-2,45,223,4,0.6,2,0,0,0,0,1,1
59,33,68,509,2,2.3,3,0,0,1,0,0,0
47,21,53,308,1,1.5,2,0,0,0,0,1,0
48,23,32,135,1,0.1,1,0,0,0,0,0,1
58,33,150,337,2,5.0,3,0,1,0,0,1,0
58,34,31,612,4,0.4,1,0,0,0,0,0,0
54,29,72,156,2,3.7,1,1,0,0,0,1,0
49,24,30,569,4,0.4,2,1,0,0,1,1,1
63,38,138,0,1,2.5,1,0,0,0,0,1,0
62,37,18,342,1,1.5,2,1,0,0,0,0,0
45,19,69,364,1,2.8,1,1,0,0,0,1,1
39,13,58,408,3,2.1,1,1,0,0,0,1,0
58,34,63,264,4,1.5,1,0,0,0,0,1,0
56,30,43,164,2,0.3,1,0,0,1,0,0,0
29,5,28,123,1,0.2,3,0,0,0,0,1,0
33,9,38,496,1,2.1,3,1,0,0,0,0,0
55,29,72,147,3,0.3,2,1,0,0,0,0,0
56,31,64,0,4,0.9,1,0,0,0,0,1,0
36,12,70,165,3,2.6,2,1,0,0,0,1,0
53,29,12,245,1,0.3,1,0,0,0,0,0,0
57,31,150,95,2,0.5,1,0,0,0,0,0,0
35,9,103,383,2,4.5,3,0,0,0,0,1,0
43,18,42,567,1,0.3,3,0,0,0,0,1,0
54,29,48,325,2,2.1,3,1,0,0,0,1,0
29,3,49,449,1,1.5,1,0,0,0,0,0,0
39,14,89,181,2,0.4,1,0,0,0,0,1,0
32,8,22,199,4,0.7,2,0,0,0,0,1,1
51,27,10,337,2,0.2,1,1,0,0,0,0,0
50,25,38,483,1,1.3,2,1,0,0,0,0,1
54,29,49,305,2,2.1,3,1,0,0,0,1,1
38,12,30,102,2,1.4,3,0,0,0,0,0,1
32,7,82,565,1,2.6,2,1,0,0,1,1,1
62,37,82,312,1,0.8,3,1,0,0,0,1,0
57,33,24,394,1,0.1,2,0,0,0,0,0,0
47,23,32,156,4,0.6,1,1,0,0,0,1,1
51,25,34,422,3,0.9,3,1,0,0,0,1,0
54,27,150,477,2,4.75,2,1,1,0,0,0,0
26,1,61,524,4,2.2,1,1,0,0,0,0,0
37,11,22,118,3,0.1,2,0,0,0,0,1,1
27,0,40,120,4,1.0,3,0,0,0,0,1,0
63,38,50,524,2,2.8,1,1,0,0,0,0,0
62,36,35,394,2,0.7,3,0,0,1,0,0,1
59,33,64,188,3,0.3,2,0,0,0,0,0,0
32,7,49,181,3,2.3,1,0,0,0,0,1,0
35,8,44,192,4,1.0,2,1,0,0,0,0,1
56,31,65,0,2,3.7,1,0,0,0,0,1,0
55,31,13,524,4,0.7,1,0,0,0,0,1,0
31,5,84,582,1,2.9,3,1,0,0,0,0,1
54,29,28,464,4,0.2,2,1,0,0,0,1,0
58,32,108,156,3,4.4,1,0,0,0,0,1,0
48,24,59,164,1,0.0,1,1,0,0,0,1,0
48,22,150,422,1,2.4,1,1,0,0,0,1,0
33,9,150,582,2,5.0,3,1,1,0,0,1,0
36,6,69,400,4,4.0,3,0,0,0,0,1,0
41,16,115,0,1,5.0,1,0,0,0,0,0,0
55,31,130,422,4,5.0,1,0,1,0,0,0,1
63,37,150,358,2,5.0,2,1,1,0,0,1,0
53,29,118,0,2,0.3,1,0,0,0,0,1,0
38,13,150,321,1,4.1,1,0,0,0,0,0,0
46,20,140,496,2,5.0,1,1,0,0,0,1,1
59,33,91,325,2,0.7,2,0,0,0,0,1,1
56,31,61,422,4,1.3,3,0,0,0,0,1,1
59,35,150,229,4,4.1,2,0,1,0,0,1,0
39,13,69,249,3,0.9,2,0,0,0,0,0,0
47,21,22,318,1,0.2,1,1,0,0,0,0,0
47,22,53,220,1,0.3,1,1,0,0,0,0,0
53,26,25,207,2,1.0,2,0,0,0,1,1,1
36,9,115,102,4,2.2,2,0,1,0,0,0,0
34,9,31,297,4,1.1,3,1,0,1,1,1,1
36,10,83,0,1,2.8,3,0,0,0,0,0,1
60,34,150,172,2,5.0,1,0,0,0,0,0,0
45,20,30,310,1,0.1,1,0,0,0,0,1,0
27,3,34,133,1,0.2,3,0,0,0,0,1,1
47,22,44,120,1,1.4,3,0,0,0,0,1,1
44,20,150,308,2,5.0,1,0,0,0,0,0,0
54,30,44,483,3,1.5,1,1,0,0,0,1,0
57,33,122,160,2,5.0,1,1,0,1,1,1,1
52,26,35,303,4,1.8,1,0,0,0,0,1,0
51,25,91,275,1,0.8,3,0,0,0,0,0,0
57,32,30,194,2,2.0,2,0,0,0,0,0,0
65,39,53,577,1,2.5,3,0,0,0,0,1,0
58,33,28,601,1,0.3,3,0,0,0,0,1,0
64,39,85,601,4,3.4,2,1,0,0,0,1,0
52,26,28,151,2,0.7,2,1,0,0,0,1,1
58,34,41,232,4,0.4,1,1,0,0,0,1,0
52,22,150,0,1,5.0,3,0,1,1,1,1,0
43,18,41,305,1,0.3,3,0,0,0,0,1,0
56,32,33,400,3,1.5,1,0,0,0,0,0,0
37,12,150,334,3,5.0,3,0,1,0,0,1,0
53,27,59,213,2,0.8,3,0,0,0,0,1,0
27,2,129,95,2,3.3,1,0,0,1,0,0,0
53,27,35,199,3,0.9,3,1,0,0,0,1,0
42,16,150,0,3,2.2,2,0,1,1,1,1,1
58,34,45,524,4,1.3,2,1,0,0,0,0,0
36,12,62,505,4,0.1,2,1,0,0,0,0,0
53,28,150,467,3,5.0,3,1,1,0,1,1,1
48,22,14,277,2,0.1,3,0,0,0,0,1,0
54,28,53,91,1,2.2,3,0,0,0,0,1,1
26,1,48,212,3,2.6,3,1,0,0,0,0,0
50,26,128,397,2,0.4,1,0,0,0,0,1,0
31,7,105,553,1,4.0,1,1,0,0,0,1,0
35,9,40,524,3,0.9,1,0,0,0,0,1,1
63,37,10,329,2,0.4,1,0,0,0,0,1,0
29,4,102,461,2,3.3,1,1,0,0,0,0,0
57,32,31,508,3,0.1,2,0,0,0,0,1,0
30,5,30,461,4,0.8,1,1,0,0,0,1,0
33,7,21,329,1,0.6,3,0,0,1,0,0,0
62,36,44,152,2,0.3,1,0,0,0,0,0,0
35,10,48,226,1,2.5,3,1,0,0,0,1,0
37,11,21,0,3,0.2,2,0,0,0,0,1,0
37,11,84,449,4,2.2,2,0,0,0,0,1,1
35,10,64,391,3,0.7,2,1,0,0,0,1,0
35,9,82,601,1,2.5,1,1,0,0,0,0,0
59,35,39,483,4,1.3,1,0,0,0,0,1,0
53,27,45,385,2,0.8,3,0,0,0,0,1,1
45,21,133,587,4,5.0,3,0,1,0,1,1,1
46,22,150,95,2,1.4,1,0,0,0,0,1,0
40,16,12,200,1,1.0,1,1,0,1,0,0,0
42,16,32,149,3,1.5,1,1,0,0,0,1,0
25,1,74,255,4,2.6,1,1,0,0,0,0,0
39,14,54,318,2,1.1,2,1,0,0,0,0,1
30,6,150,342,3,4.1,2,0,1,0,1,1,1
58,33,75,433,2,0.0,3,0,0,0,0,1,0
41,15,95,240,3,0.1,1,1,0,1,0,0,0
37,11,150,565,4,5.0,2,1,1,0,1,1,0
36,11,90,184,1,2.8,1,0,0,0,0,1,0
27,3,20,483,4,1.0,1,1,0,0,0,1,1
60,34,64,400,3,2.2,3,0,0,0,0,0,0
62,36,85,412,2,1.7,3,1,0,0,0,0,0
67,43,105,118,4,1.7,2,0,0,0,0,1,0
44,18,21,364,1,0.2,1,0,0,0,0,1,0
24,-1,78,601,2,1.8,2,0,0,0,0,0,0
45,21,150,255,2,5.0,1,1,0,0,0,1,1
58,34,125,601,1,4.3,1,1,0,0,0,0,0
61,36,81,590,3,1.8,2,0,0,0,0,1,0
54,29,150,174,1,5.0,1,0,0,0,0,1,1
28,3,54,303,4,0.6,2,0,0,0,0,1,0
49,24,79,553,4,3.6,3,1,0,0,0,1,0
35,11,38,136,1,1.5,2,1,0,0,0,1,0
36,10,150,295,4,1.0,2,1,1,0,0,1,0
34,8,150,496,3,5.0,1,0,1,0,0,0,0
36,11,150,581,2,5.0,1,1,0,0,0,1,1
35,11,150,380,1,0.9,3,1,1,0,0,1,0
27,2,20,509,4,0.5,3,0,0,0,0,1,0
42,18,60,281,4,0.2,3,1,0,0,0,0,1
65,39,113,341,4,2.4,3,0,0,0,0,1,0
29,5,70,223,4,0.0,1,0,0,0,0,1,1
65,41,84,181,2,0.0,3,0,0,0,0,1,1
59,33,23,91,2,0.2,3,0,0,0,0,1,0
46,22,141,466,2,3.3,1,0,0,1,1,1,1
59,33,110,264,3,4.4,1,1,0,0,0,1,0
52,26,31,126,4,1.8,1,0,0,0,0,1,1
60,35,22,442,1,1.3,1,1,0,0,0,0,0
43,17,91,268,1,5.0,1,0,0,1,0,0,0
65,39,82,428,4,2.4,3,1,0,0,0,1,0
50,26,23,175,1,0.3,1,0,0,0,0,0,0
48,23,35,524,1,0.1,1,0,0,1,0,1,0
49,25,114,229,1,2.5,3,0,1,0,0,1,0
58,33,18,166,3,0.1,2,0,0,0,0,1,1
24,-2,80,541,2,1.6,3,1,0,0,0,0,0
58,32,74,183,2,2.3,3,0,0,0,0,0,1
45,19,122,270,4,4.1,2,0,1,0,0,1,0
42,15,73,297,3,2.3333333333333335,2,0,0,0,0,0,0
64,40,40,233,2,1.1,1,0,0,0,0,1,0
49,25,55,138,4,0.1,3,0,0,0,0,1,0
55,31,69,466,1,2.7,2,0,0,1,0,0,1
40,14,92,400,4,1.4,2,0,0,0,0,1,0
28,2,48,524,4,2.1,3,0,0,0,0,1,1
57,31,113,341,4,0.6,3,1,1,0,0,1,0
50,25,58,208,1,1.3,2,0,0,0,0,1,0
40,16,109,553,2,2.2,1,0,0,0,0,1,0
55,28,39,342,3,1.0,2,0,0,0,0,1,1
53,29,33,144,3,1.9,2,1,0,0,0,0,0
48,24,18,366,4,0.2,1,0,0,0,0,1,1
59,33,63,125,1,1.6,1,0,0,0,0,1,1
58,32,43,464,1,2.8,2,0,0,0,0,1,0
38,14,70,185,4,2.0,3,0,0,0,0,1,0
49,25,19,297,1,0.9,3,0,0,0,0,0,0
60,36,39,394,4,1.3,2,1,0,0,0,1,0
54,28,81,601,3,0.8,1,0,0,0,0,0,0
28,2,34,0,4,1.3,3,0,0,0,0,0,0
27,1,140,341,1,5.0,2,1,1,1,1,1,0
42,18,114,565,1,0.3,1,0,0,0,0,0,0
52,28,55,582,2,3.2,3,1,0,0,0,0,0
54,30,21,381,1,0.1,2,1,0,0,0,1,0
56,30,50,185,4,2.8,2,0,0,1,0,1,0
58,34,41,179,3,1.5,1,0,0,0,0,1,1
56,32,150,168,3,2.2,1,0,1,0,1,1,0
64,40,8,437,2,0.3,3,0,0,0,0,1,0
35,8,55,432,2,1.6666666666666667,2,0,0,0,0,1,0
45,20,40,635,2,1.3,1,0,0,0,0,0,1
57,32,22,483,3,0.1,2,0,0,0,0,1,0
35,8,44,270,2,1.6666666666666667,2,0,0,1,0,0,1
46,22,102,321,3,4.5,3,0,1,0,0,1,0
30,4,54,235,4,1.8,3,1,0,0,0,1,0
44,20,130,328,4,3.2,2,0,1,0,0,0,0
39,12,75,394,3,2.3333333333333335,2,0,0,0,0,1,1
42,18,42,308,2,1.7,1,0,0,0,0,1,0
34,9,133,481,1,3.8,1,0,0,0,0,1,0
46,20,40,318,1,1.2,2,0,0,0,0,1,0
55,31,34,565,3,1.5,1,1,0,0,0,1,0
28,3,142,233,1,0.8,1,0,0,0,0,1,0
35,10,64,342,3,2.3,1,0,0,0,1,1,1
60,35,44,601,2,1.6,3,1,0,0,0,1,0
50,24,95,262,1,0.3,1,1,0,0,0,1,0
52,26,49,155,1,1.4,3,0,0,0,0,1,0
51,27,12,224,2,0.2,1,0,0,0,0,0,0
51,26,98,400,1,1.3,3,0,0,0,0,1,1
59,35,42,341,4,0.4,1,0,0,0,0,1,0
53,28,44,359,2,0.6,3,0,0,0,0,1,1
43,17,124,366,1,5.0,1,0,0,0,0,0,0
31,6,150,0,2,5.0,1,0,0,0,0,1,0
32,6,22,230,4,0.3,1,0,0,0,0,0,0
41,17,78,308,4,2.6666666666666665,1,1,0,0,0,1,0
31,4,54,208,2,1.0,2,1,0,0,0,0,1
41,16,150,275,1,5.0,1,0,0,0,0,0,1
47,22,42,157,3,2.7,2,0,0,0,0,1,0
37,13,150,635,2,5.0,1,1,0,0,0,1,0
53,23,80,257,1,3.0,3,0,0,0,0,1,1
49,22,81,160,3,2.0,2,0,0,0,0,1,0
62,36,89,185,2,2.0,1,0,0,0,0,1,1
33,9,61,524,3,2.6,2,0,0,0,0,1,0
54,24,25,0,4,0.4,3,0,0,0,0,0,1
27,3,43,461,3,0.1,2,1,0,0,0,1,0
60,35,122,352,1,2.6,1,1,0,0,0,0,0
29,5,150,385,1,4.3,1,1,0,0,0,1,0
56,32,83,582,4,1.6,2,0,0,0,0,0,0
55,30,79,325,2,0.0,3,0,0,0,0,0,0
45,19,30,565,3,0.5,2,0,0,0,0,1,1
33,9,145,437,1,4.3,1,1,0,0,0,1,0
45,21,150,400,2,3.3,1,1,0,0,0,0,0
44,18,14,601,2,0.1,3,1,0,0,0,0,1
37,11,19,581,3,0.2,2,0,0,0,0,1,0
42,16,55,157,1,0.7,3,1,0,0,0,1,0
26,2,132,601,2,2.4,3,0,1,0,0,0,1
33,8,150,505,1,5.0,1,0,0,0,0,0,0
61,36,78,567,3,0.5,1,0,0,0,0,1,1
31,7,42,162,1,2.4,2,0,0,0,0,1,1
54,29,44,187,2,2.3,3,1,0,0,0,1,0
62,38,150,522,4,5.0,3,1,1,0,1,1,1
61,36,53,301,3,0.5,2,0,0,0,0,1,0
66,41,65,282,3,2.4,1,0,0,0,0,0,0
38,12,43,565,4,0.2,1,0,0,0,0,0,0
55,29,38,174,4,1.5,3,0,0,0,0,0,1
60,36,50,437,1,1.8,3,0,0,0,0,1,0
23,-2,81,341,2,1.8,2,0,0,0,0,0,0
29,3,41,313,1,1.9,3,0,0,0,0,1,1
35,10,73,524,3,2.3,1,0,0,0,0,1,0
53,27,31,104,2,0.4,3,1,0,0,0,0,1
32,7,84,582,3,0.6,2,0,0,0,0,1,1
38,14,95,224,2,1.9,1,0,0,0,0,1,1
44,18,150,364,4,1.3,1,1,1,0,0,0,0
43,18,60,321,2,2.2,3,1,0,0,0,0,0
